705350545	20171109	201711	2017	2017.8466	RUS	RUSSIA	RUS								MED	MAGAZINE						MED			0	020	020	02	1	3.0	3	1	3	-2.2075055187638	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171109134500	http://www.pravdareport.com/russia/economics/09-11-2017/139141-russia_india-0/
705350546	20171109	201711	2017	2017.8466	RUS	RUSSIAN	RUS								PRK	NORTH KOREA	PRK								1	044	044	04	1	2.5	1	1	1	-1.75600739371534	1	Russia	RS	RS		60	100	RS	1	North Korea	KN	KN		40	127	KN	1	Russia	RS	RS		60	100	RS	20171109134500	http://currenthollywood.com/2017/11/spacex-merlin-rocket-engine-explodes-during-testing-at/
705350547	20171109	201711	2017	2017.8466	RUS	RUSSIAN	RUS								PRKGOV	NORTH KOREA	PRK					GOV			1	044	044	04	1	2.5	1	1	1	-1.75600739371534	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	1	Russia	RS	RS		60	100	RS	20171109134500	http://currenthollywood.com/2017/11/spacex-merlin-rocket-engine-explodes-during-testing-at/
705350548	20171109	201711	2017	2017.8466	RUS	RUSSIA	RUS								RUSGOV	RUSSIA	RUS					GOV			1	071	071	07	2	7.4	2	1	2	-2.15439856373429	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171109134500	http://www.hexham-courant.co.uk/news/national/article/Brexit-businessman-Arron-Banks-blasts-swamp-creature-Electoral-Commission-15fc8dd1-3816-4781-a075-4af730755550-ds
705350549	20171109	201711	2017	2017.8466	RUS	RUSSIA	RUS								UKR	UKRAINIAN	UKR								1	020	020	02	1	3.0	7	1	7	0	1	Russia	RS	RS		60	100	RS	4	Donbas, Ukraine (general), Ukraine	UP	UP00	25090	48.5	38.5	-1038077	4	Donbas, Ukraine (general), Ukraine	UP	UP00	25090	48.5	38.5	-1038077	20171109134500	http://en.interfax.com.ua/news/general/460582.html
705350550	20171109	201711	2017	2017.8466	RUS	RUSSIA	RUS								UKRGOV	UKRAINIAN	UKR					GOV			1	040	040	04	1	1.0	2	1	2	0.43859649122807	1	Russia	RS	RS		60	100	RS	4	Donbas, Ukraine (general), Ukraine	UP	UP00	25090	48.5	38.5	-1038077	4	Donbas, Ukraine (general), Ukraine	UP	UP00	25090	48.5	38.5	-1038077	20171109134500	http://en.interfax.com.ua/news/general/460546.html
705350551	20171109	201711	2017	2017.8466	RUS	RUSSIA	RUS								UKRGOV	UKRAINE	UKR					GOV			1	040	040	04	1	1.0	1	1	1	0.43859649122807	1	Russia	RS	RS		60	100	RS	4	Donbas, Ukraine (general), Ukraine	UP	UP00	25090	48.5	38.5	-1038077	1	Russia	RS	RS		60	100	RS	20171109134500	http://en.interfax.com.ua/news/general/460546.html
705350552	20171109	201711	2017	2017.8466	RUS	RUSSIA	RUS								UKRGOV	UKRAINIAN	UKR					GOV			1	161	161	16	4	-4.0	3	1	3	0.43859649122807	1	Russia	RS	RS		60	100	RS	4	Donbas, Ukraine (general), Ukraine	UP	UP00	25090	48.5	38.5	-1038077	1	Russia	RS	RS		60	100	RS	20171109134500	http://en.interfax.com.ua/news/general/460546.html
705350553	20171109	201711	2017	2017.8466	RUS	RUSSIA	RUS								USA	UNITED STATES	USA								0	129	129	12	3	-5.0	2	1	2	-9.70588235294115	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Germany	GM	GM		51.5	10.5	GM	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171109134500	https://www.thestar.com.my/news/world/2017/11/09/britain-russia-clash-over-syria-at-chemical-weapons-body/
705350554	20171109	201711	2017	2017.8466	RUS	MOSCOW	RUS								USA	UNITED STATES	USA								0	129	129	12	3	-5.0	8	1	8	-9.70588235294115	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	United States	US	US		39.828175	-98.5795	US	1	United Kingdom	UK	UK		54	-4	UK	20171109134500	https://www.thestar.com.my/news/world/2017/11/09/britain-russia-clash-over-syria-at-chemical-weapons-body/
705350555	20171109	201711	2017	2017.8466	RUS	RUSSIAN	RUS								USAMED	REUTERS	USA					MED			0	1014	101	10	3	-5.0	5	1	5	-9.70588235294115	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20171109134500	https://www.thestar.com.my/news/world/2017/11/09/britain-russia-clash-over-syria-at-chemical-weapons-body/
705350556	20171109	201711	2017	2017.8466	RUS	CHELYABINSK	RUS								VNM	VIETNAM	VNM								1	010	010	01	1	0.0	3	1	3	0.72463768115942	4	Chelyabinsk, Chelyabinskaya Oblast', Russia	RS	RS13	25040	55.1544	61.4297	-2896749	4	Chelyabinsk, Chelyabinskaya Oblast', Russia	RS	RS13	25040	55.1544	61.4297	-2896749	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171109134500	http://www.4-traders.com/news/President-of-Russia-Vladimir-Putin-arrived-at-Chelyabinsk--25474151/
705350557	20171109	201711	2017	2017.8466	RUS	CHELYABINSK	RUS								VNM	VIETNAM	VNM								1	010	010	01	1	0.0	2	1	2	0.72463768115942	4	Chelyabinsk, Chelyabinskaya Oblast', Russia	RS	RS13	25040	55.1544	61.4297	-2896749	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	4	Chelyabinsk, Chelyabinskaya Oblast', Russia	RS	RS13	25040	55.1544	61.4297	-2896749	20171109134500	http://www.4-traders.com/news/President-of-Russia-Vladimir-Putin-arrived-at-Chelyabinsk--25474151/
705350558	20171109	201711	2017	2017.8466	RUS	CHELYABINSK	RUS								VNM	VIETNAM	VNM								1	010	010	01	1	0.0	3	1	3	0.72463768115942	4	Chelyabinsk, Chelyabinskaya Oblast', Russia	RS	RS13	25040	55.1544	61.4297	-2896749	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171109134500	http://www.4-traders.com/news/President-of-Russia-Vladimir-Putin-arrived-at-Chelyabinsk--25474151/
705350559	20171109	201711	2017	2017.8466	RUS	CHELYABINSK	RUS								VNM	VIETNAM	VNM								1	036	036	03	1	4.0	3	1	3	0.72463768115942	4	Chelyabinsk, Chelyabinskaya Oblast', Russia	RS	RS13	25040	55.1544	61.4297	-2896749	4	Chelyabinsk, Chelyabinskaya Oblast', Russia	RS	RS13	25040	55.1544	61.4297	-2896749	4	Chelyabinsk, Chelyabinskaya Oblast', Russia	RS	RS13	25040	55.1544	61.4297	-2896749	20171109134500	http://www.4-traders.com/news/President-of-Russia-Vladimir-Putin-arrived-at-Chelyabinsk--25474151/
705350560	20171109	201711	2017	2017.8466	RUS	CHELYABINSK	RUS								VNM	VIETNAM	VNM								1	040	040	04	1	1.0	3	1	3	0.72463768115942	4	Chelyabinsk, Chelyabinskaya Oblast', Russia	RS	RS13	25040	55.1544	61.4297	-2896749	4	Chelyabinsk, Chelyabinskaya Oblast', Russia	RS	RS13	25040	55.1544	61.4297	-2896749	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171109134500	http://www.4-traders.com/news/President-of-Russia-Vladimir-Putin-arrived-at-Chelyabinsk--25474151/
705350561	20171109	201711	2017	2017.8466	RUS	RUSSIAN	RUS								VNM	VIETNAM	VNM								0	043	043	04	1	2.8	4	1	4	0.5459508644222	1	Russia	RS	RS		60	100	RS	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	20171109134500	http://www.latimes.com/politics/la-fg-trump-china-20171109-story.html
705350562	20171109	201711	2017	2017.8466	RUSGOV	RUSSIA	RUS					GOV			KAZGOV	KAZAKHSTAN	KAZ					GOV			1	040	040	04	1	1.0	5	1	5	0.72463768115942	4	Chelyabinsk, Chelyabinskaya Oblast', Russia	RS	RS13	25040	55.1544	61.4297	-2896749	4	Chelyabinsk, Chelyabinskaya Oblast', Russia	RS	RS13	25040	55.1544	61.4297	-2896749	4	Chelyabinsk, Chelyabinskaya Oblast', Russia	RS	RS13	25040	55.1544	61.4297	-2896749	20171109134500	http://www.4-traders.com/news/President-of-Russia-Vladimir-Putin-arrived-at-Chelyabinsk--25474151/
705350563	20171109	201711	2017	2017.8466	RUSGOV	RUSSIA	RUS					GOV			KAZGOV	KAZAKHSTAN	KAZ					GOV			1	040	040	04	1	1.0	1	1	1	0.72463768115942	4	Chelyabinsk, Chelyabinskaya Oblast', Russia	RS	RS13	25040	55.1544	61.4297	-2896749	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	4	Chelyabinsk, Chelyabinskaya Oblast', Russia	RS	RS13	25040	55.1544	61.4297	-2896749	20171109134500	http://www.4-traders.com/news/President-of-Russia-Vladimir-Putin-arrived-at-Chelyabinsk--25474151/
705350564	20171109	201711	2017	2017.8466	RUSGOV	RUSSIA	RUS					GOV			KAZGOV	KAZAKHSTAN	KAZ					GOV			1	040	040	04	1	1.0	4	1	4	0.72463768115942	4	Chelyabinsk, Chelyabinskaya Oblast', Russia	RS	RS13	25040	55.1544	61.4297	-2896749	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171109134500	http://www.4-traders.com/news/President-of-Russia-Vladimir-Putin-arrived-at-Chelyabinsk--25474151/
705350565	20171109	201711	2017	2017.8466	RUSGOV	RUSSIAN	RUS					GOV			VNM	VIETNAM	VNM								0	043	043	04	1	2.8	6	1	6	0.5459508644222	1	Russia	RS	RS		60	100	RS	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	20171109134500	http://www.latimes.com/politics/la-fg-trump-china-20171109-story.html
705350566	20171109	201711	2017	2017.8466	SAS	SOUTH ASIA	SAS								CHN	CHINA	CHN								1	037	037	03	1	5.0	3	1	3	-1.4367816091954	4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	20171109134500	http://www.indiatvnews.com/news/world-trump-xi-reach-consensus-to-curb-terrorism-in-south-asia-china-411064
705350567	20171109	201711	2017	2017.8466	SAS	SOUTH ASIA	SAS								CHN	CHINA	CHN								0	100	100	10	3	-5.0	1	1	1	0	1	Taiwan	TW	TW		24	121	TW	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171109134500	http://www.firstpost.com/world/donald-trump-wraps-up-talks-with-xi-jinping-signs-250-bn-worth-deals-makes-little-headway-on-north-korea-4201919.html
705350568	20171109	201711	2017	2017.8466	SAU	MEDINA	SAU																		1	020	020	02	1	3.0	3	1	3	1.23456790123457	3	Baltimore, Maryland, United States	US	USMD	MD510	39.2904	-76.6122	597040	0								3	Baltimore, Maryland, United States	US	USMD	MD510	39.2904	-76.6122	597040	20171109134500	http://jewishtimes.com/71348/a-higher-calling/opinion/
705350569	20171109	201711	2017	2017.8466	SAU	SAUDI ARABIA	SAU																		1	051	051	05	1	3.4	12	1	12	6.19718309859155	4	Jubail, Ash Sharqiyah, Saudi Arabia	SA	SA06	25307	27.0112	49.6583	-3091974	0								4	Jubail, Ash Sharqiyah, Saudi Arabia	SA	SA06	25307	27.0112	49.6583	-3091974	20171109134500	http://tradearabia.com/news/IND_332763.html
705350570	20171109	201711	2017	2017.8466	SAU	SAUDI ARABIA	SAU																		1	057	057	05	1	8.0	12	1	12	6.19718309859155	4	Jubail, Ash Sharqiyah, Saudi Arabia	SA	SA06	25307	27.0112	49.6583	-3091974	0								4	Jubail, Ash Sharqiyah, Saudi Arabia	SA	SA06	25307	27.0112	49.6583	-3091974	20171109134500	http://tradearabia.com/news/IND_332763.html
705350571	20171109	201711	2017	2017.8466	SAU	SAUDI ARABIA	SAU								ARE	UNITED ARAB EMIRATES	ARE								0	043	043	04	1	2.8	8	1	8	-1.19156736938588	1	Saudi Arabia	SA	SA		25	45	SA	1	United Arab Emirates	AE	AE		24	54	AE	1	United Arab Emirates	AE	AE		24	54	AE	20171109134500	http://www.defenseone.com/news/2017/11/the-d-brief-november-09-2017/142414/
705350572	20171109	201711	2017	2017.8466	SAU	SAUDI ARABIA	SAU								ARE	UNITED ARAB EMIRATES	ARE								0	043	043	04	1	2.8	2	1	2	-1.19156736938588	1	Saudi Arabia	SA	SA		25	45	SA	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171109134500	http://www.defenseone.com/news/2017/11/the-d-brief-november-09-2017/142414/
705350573	20171109	201711	2017	2017.8466	SAU	SAUDI	SAU								CVL	REPATRIATE						CVL			0	190	190	19	4	-10.0	1	1	1	-4.92537313432835	4	Ghouta, Dimashq, Syria	SY	SY13	26333	33.5	36.3833	-2538031	4	Ghouta, Dimashq, Syria	SY	SY13	26333	33.5	36.3833	-2538031	4	Ghouta, Dimashq, Syria	SY	SY13	26333	33.5	36.3833	-2538031	20171109134500	http://www.middle-east-online.com/english/?id=85851
705350574	20171109	201711	2017	2017.8466	SAU	SAUDI ARABIA	SAU								CVL	REPATRIATE						CVL			0	190	190	19	4	-10.0	2	1	2	-4.92537313432835	4	Ghouta, Dimashq, Syria	SY	SY13	26333	33.5	36.3833	-2538031	4	Ghouta, Dimashq, Syria	SY	SY13	26333	33.5	36.3833	-2538031	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171109134500	http://www.middle-east-online.com/english/?id=85851
705350575	20171109	201711	2017	2017.8466	SAU	SAUDI	SAU								CVL	REPATRIATE						CVL			0	190	190	19	4	-10.0	1	1	1	-4.92537313432835	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Ghouta, Dimashq, Syria	SY	SY13	26333	33.5	36.3833	-2538031	4	Ghouta, Dimashq, Syria	SY	SY13	26333	33.5	36.3833	-2538031	20171109134500	http://www.middle-east-online.com/english/?id=85851
705350576	20171109	201711	2017	2017.8466	SAU	SAUDI ARABIA	SAU								CVL	REPATRIATE						CVL			0	190	190	19	4	-10.0	4	1	4	-4.92537313432835	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Ghouta, Dimashq, Syria	SY	SY13	26333	33.5	36.3833	-2538031	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171109134500	http://www.middle-east-online.com/english/?id=85851
705350577	20171109	201711	2017	2017.8466	SAU	SAUDI	SAU								GBR	UNITED KINGDOM	GBR								1	051	051	05	1	3.4	1	1	1	1.16279069767442	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171109134500	https://www.businessinsider.com.au/treasury-to-back-2-billion-loan-to-saudi-aramco-nick-macpherson-criticises-2017-11
705350578	20171109	201711	2017	2017.8466	SAU	SAUDI	SAU								GBR	UNITED KINGDOM	GBR								1	051	051	05	1	3.4	1	1	1	1.16279069767442	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171109134500	https://www.businessinsider.com.au/treasury-to-back-2-billion-loan-to-saudi-aramco-nick-macpherson-criticises-2017-11
705350579	20171109	201711	2017	2017.8466	SAU	SAUDI	SAU								IRN	TEHRAN	IRN								1	110	110	11	3	-2.0	8	2	8	-4.29564175878413	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171109134500	https://www.thestar.com.my/news/world/2017/11/09/deep-in-yemen-war-saudi-fight-against-iran-falters/
705350580	20171109	201711	2017	2017.8466	SAU	SAUDI	SAU								IRN	TEHRAN	IRN								1	110	110	11	3	-2.0	8	2	8	-4.29564175878413	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171109134500	https://www.thestar.com.my/news/world/2017/11/09/deep-in-yemen-war-saudi-fight-against-iran-falters/
705350581	20171109	201711	2017	2017.8466	SAU	SAUDI	SAU								IRN	IRAN	IRN								0	190	190	19	4	-10.0	1	1	1	-3.72050816696915	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171109134500	https://www.washingtonpost.com/news/worldviews/wp/2017/11/09/saudi-arabias-arms-deals-are-buying-the-wests-silence-over-yemen-allege-activists/
705350582	20171109	201711	2017	2017.8466	SAU	SAUDI ARABIA	SAU								IRN	IRAN	IRN								0	190	190	19	4	-10.0	7	1	7	-3.72050816696915	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Iran	IR	IR		32	53	IR	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171109134500	https://www.washingtonpost.com/news/worldviews/wp/2017/11/09/saudi-arabias-arms-deals-are-buying-the-wests-silence-over-yemen-allege-activists/
705350583	20171109	201711	2017	2017.8466	SAU	MEDINA	SAU								USA	UNITED STATES	USA								1	020	020	02	1	3.0	1	1	1	1.23456790123457	3	Baltimore, Maryland, United States	US	USMD	MD510	39.2904	-76.6122	597040	3	Baltimore, Maryland, United States	US	USMD	MD510	39.2904	-76.6122	597040	3	Baltimore, Maryland, United States	US	USMD	MD510	39.2904	-76.6122	597040	20171109134500	http://jewishtimes.com/71348/a-higher-calling/opinion/
705350584	20171109	201711	2017	2017.8466	SAU	SAUDI	SAU								YEM	YEMENI	YEM								1	042	042	04	1	1.9	8	2	8	-4.29564175878413	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Marib, Ma'rib, Yemen	YM	YM14	145032	15.461	45.3253	10642624	4	Marib, Ma'rib, Yemen	YM	YM14	145032	15.461	45.3253	10642624	20171109134500	https://www.thestar.com.my/news/world/2017/11/09/deep-in-yemen-war-saudi-fight-against-iran-falters/
705350585	20171109	201711	2017	2017.8466	SAUGOV	SAUDI	SAU					GOV			IRN	TEHRAN	IRN								1	110	110	11	3	-2.0	12	2	12	-4.29564175878413	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171109134500	https://www.thestar.com.my/news/world/2017/11/09/deep-in-yemen-war-saudi-fight-against-iran-falters/
705350586	20171109	201711	2017	2017.8466	SAUGOV	SAUDI	SAU					GOV			YEM	YEMENI	YEM								1	042	042	04	1	1.9	32	2	32	-4.29564175878413	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Marib, Ma'rib, Yemen	YM	YM14	145032	15.461	45.3253	10642624	4	Marib, Ma'rib, Yemen	YM	YM14	145032	15.461	45.3253	10642624	20171109134500	https://www.thestar.com.my/news/world/2017/11/09/deep-in-yemen-war-saudi-fight-against-iran-falters/
705350587	20171109	201711	2017	2017.8466	SCGSRB	SERBIA	SRB								UKR	UKRAINE	UKR								1	173	173	17	4	-5.0	2	1	2	-2.01612903225806	1	Serbia	RI	RI		44	21	RI	4	Balkan, L'vivs'ka Oblast', Ukraine	UP	UP15	28555	50.2333	23.8667	-1034925	1		RB	RB				RB	20171109134500	http://uawire.org/serbian-foreign-ministry-recalls-ambassador-from-kyiv
705350588	20171109	201711	2017	2017.8466	SDNGOV	SALVA KIIR	SDN					GOV			REB	REBEL						REB			0	057	057	05	1	8.0	10	1	10	-4.70588235294117	4	Juba, Wilayat Bahr al Jabal, South Sudan	OD	OD01	37033	4.84597	31.6012	-7975	4	Juba, Wilayat Bahr al Jabal, South Sudan	OD	OD01	37033	4.84597	31.6012	-7975	4	Juba, Wilayat Bahr al Jabal, South Sudan	OD	OD01	37033	4.84597	31.6012	-7975	20171109134500	http://www.gurtong.net/ECM/Editorial/tabid/124/ctl/ArticleView/mid/519/articleId/21047/Former-Political-Detainee-Says-State-Of-Affairs-In-South-Sudan-A-worrying-Trend.aspx
705350589	20171109	201711	2017	2017.8466	SEPGOV	SEPARATIST						SEP	GOV												0	1044	104	10	3	-5.0	8	1	8	-3.57507660878447	4	Besalu, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25807	42.1999	2.6985	-373519	0								1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171109134500	http://www.680news.com/2017/11/09/catalan-lawmakers-testifying-in-separatist-rebellion-probe/
705350590	20171109	201711	2017	2017.8466	SGP	SINGAPORE	SGP								BUS	INDUSTRY						BUS			1	192	192	19	4	-9.5	8	1	8	-0.300300300300299	1	Japan	JA	JA		36	138	JA	4	Tanglin, Singapore (general), Singapore	SN	SN00	18585	1.31667	103.817	-73677	1	Japan	JA	JA		36	138	JA	20171109134500	http://sglinks.com/pages/105062046-room-service-is-now-delivered-by-robots-at-these-hotels-in
705350591	20171109	201711	2017	2017.8466	SGP	SINGAPORE	SGP								BUS	INDUSTRY						BUS			1	192	192	19	4	-9.5	2	1	2	-0.300300300300299	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20171109134500	http://sglinks.com/pages/105062046-room-service-is-now-delivered-by-robots-at-these-hotels-in
705350592	20171109	201711	2017	2017.8466	SLV	SANTA ANA	SLV								COP	POLICE						COP			1	190	190	19	4	-10.0	10	2	10	-8.33695180199739	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171109134500	https://www.seattletimes.com/nation-world/driver-shot-crashes-truck-knocks-out-power-in-california/
705350593	20171109	201711	2017	2017.8466	SSD	SOUTH SUDAN	SSD																		1	012	012	01	1	-0.4	10	1	10	-4.70588235294117	1	Sudan	SU	SU		16	30	SU	0								1	Sudan	SU	SU		16	30	SU	20171109134500	http://www.gurtong.net/ECM/Editorial/tabid/124/ctl/ArticleView/mid/519/articleId/21047/Former-Political-Detainee-Says-State-Of-Affairs-In-South-Sudan-A-worrying-Trend.aspx
705350594	20171109	201711	2017	2017.8466	SSD	JUBA	SSD																		0	042	042	04	1	1.9	2	1	2	-3.73134328358209	4	Juba, Wilayat Bahr al Jabal, South Sudan	OD	OD01	37033	4.84597	31.6012	-7975	0								4	Juba, Wilayat Bahr al Jabal, South Sudan	OD	OD01	37033	4.84597	31.6012	-7975	20171109134500	https://radiotamazuj.org/en/news/article/beaking-malong-says-his-bodyguards-will-fight-back-in-forcible-disarmament
705350595	20171109	201711	2017	2017.8466	SSD	SOUTH SUDAN	SSD																		0	043	043	04	1	2.8	6	1	6	-3.73134328358209	4	Yirol, Wilayat al Buhayrat, South Sudan	OD	OD04	37025	6.55097	30.4976	-17754	0								4	Juba, Wilayat Bahr al Jabal, South Sudan	OD	OD01	37033	4.84597	31.6012	-7975	20171109134500	https://radiotamazuj.org/en/news/article/beaking-malong-says-his-bodyguards-will-fight-back-in-forcible-disarmament
