704186766	20171106	201711	2017	2017.8384	IRQ	IRAQ	IRQ								USA	UNITED STATES	USA								1	020	020	02	1	3.0	2	1	2	-2.82916213275299	1	Iraq	IZ	IZ		33	44	IZ	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20171106014500	https://www.bostonglobe.com/news/nation/2017/11/05/george-bush-said-have-called-trump-blowhard/yF9yfmCmUfUKvS0lTRLjHN/story.html
704186767	20171106	201711	2017	2017.8384	IRQ	IRAQ	IRQ								USA	UNITED STATES	USA								0	190	190	19	4	-10.0	1	1	1	2.19123505976096	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20171106014500	http://www.norwichbulletin.com/news/20171105/mass-salutes-armed-services
704186768	20171106	201711	2017	2017.8384	IRQ	IRAQ	IRQ								USA	UNITED STATES	USA								0	190	190	19	4	-10.0	2	1	2	2.19123505976096	1	Iraq	IZ	IZ		33	44	IZ	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20171106014500	http://www.norwichbulletin.com/news/20171105/mass-salutes-armed-services
704186769	20171106	201711	2017	2017.8384	IRQ	IRAQ	IRQ								USA	CONNECTICUT	USA								0	190	190	19	4	-10.0	5	1	5	2.19123505976096	1	Iraq	IZ	IZ		33	44	IZ	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	1	Iraq	IZ	IZ		33	44	IZ	20171106014500	http://www.norwichbulletin.com/news/20171105/mass-salutes-armed-services
704186770	20171106	201711	2017	2017.8384	IRQ	KIRKUK	IRQ								kur	KURD			kur						0	110	110	11	3	-2.0	4	1	4	-3.59712230215828	4	Kirkuk, At Ta'mim, Iraq	IZ	IZ13	123569	35.4681	44.3922	-3107115	1	Turkmenistan	TX	TX		40	60	TX	4	Kirkuk, At Ta'mim, Iraq	IZ	IZ13	123569	35.4681	44.3922	-3107115	20171106014500	http://www.businessinsider.com/ap-iraqi-pm-raises-flag-at-border-crossing-taken-from-is-2017-11
704186771	20171106	201711	2017	2017.8384	IRQ	KIRKUK	IRQ								kur	KURD			kur						0	110	110	11	3	-2.0	1	1	1	-3.59712230215828	4	Kirkuk, At Ta'mim, Iraq	IZ	IZ13	123569	35.4681	44.3922	-3107115	1	Turkmenistan	TX	TX		40	60	TX	1	Turkmenistan	TX	TX		40	60	TX	20171106014500	http://www.businessinsider.com/ap-iraqi-pm-raises-flag-at-border-crossing-taken-from-is-2017-11
704186772	20171106	201711	2017	2017.8384	ISR	ISRAEL	ISR																		0	010	010	01	1	0.0	4	1	4	-1.74165457184325	1	Israel	IS	IS		31.5	34.75	IS	0								1	Israel	IS	IS		31.5	34.75	IS	20171106014500	https://www.haaretz.com/israel-news/.premium-1.821236
704186773	20171106	201711	2017	2017.8384	ISR	ISRAEL	ISR								AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	2	1	2	-5.11627906976744	4	Shute Harbour, Queensland, Australia	AS	AS04	40197	-20.2992	148.786	11395194	4	Shute Harbour, Queensland, Australia	AS	AS04	40197	-20.2992	148.786	11395194	4	Airlie Beach, Queensland, Australia	AS	AS04	40197	-20.2672	148.716	11430433	20171106014500	https://www.cqnews.com.au/news/tourist-faces-court-after-43-year-old-struck-kille/3258215/
704186774	20171106	201711	2017	2017.8384	ISR	ISRAEL	ISR								AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	2	1	2	-5.11627906976744	1	Israel	IS	IS		31.5	34.75	IS	4	Shute Harbour, Queensland, Australia	AS	AS04	40197	-20.2992	148.786	11395194	4	Shute Harbour, Queensland, Australia	AS	AS04	40197	-20.2992	148.786	11395194	20171106014500	https://www.cqnews.com.au/news/tourist-faces-court-after-43-year-old-struck-kille/3258215/
704186775	20171106	201711	2017	2017.8384	ISR	ISRAEL	ISR								AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	6	1	6	-5.11627906976744	1	Israel	IS	IS		31.5	34.75	IS	4	Airlie Beach, Queensland, Australia	AS	AS04	40197	-20.2672	148.716	11430433	4	Airlie Beach, Queensland, Australia	AS	AS04	40197	-20.2672	148.716	11430433	20171106014500	https://www.cqnews.com.au/news/tourist-faces-court-after-43-year-old-struck-kille/3258215/
704186776	20171106	201711	2017	2017.8384	ISR	ISRAEL	ISR								CYP	NICOSIA	CYP								1	040	040	04	1	1.0	2	1	2	1.46886016451234	4	Vasilikos, Perifereia Stereas Elladas, Greece	GR	GR63	16722	38.9667	23.35	-830134	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20171106014500	http://www.hellenicshippingnews.com/cyprus-the-new-energy-gate-of-europe/
704186777	20171106	201711	2017	2017.8384	ISR	ISRAEL	ISR								CYP	NICOSIA	CYP								1	040	040	04	1	1.0	2	1	2	1.46886016451234	1	Cyprus	CY	CY		35	33	CY	4	Vasilikos, Perifereia Stereas Elladas, Greece	GR	GR63	16722	38.9667	23.35	-830134	4	Vasilikos, Perifereia Stereas Elladas, Greece	GR	GR63	16722	38.9667	23.35	-830134	20171106014500	http://www.hellenicshippingnews.com/cyprus-the-new-energy-gate-of-europe/
704186778	20171106	201711	2017	2017.8384	ISR	ISRAEL	ISR								CYP	NICOSIA	CYP								1	040	040	04	1	1.0	6	1	6	1.46886016451234	1	Israel	IS	IS		31.5	34.75	IS	4	Vasilikos, Perifereia Stereas Elladas, Greece	GR	GR63	16722	38.9667	23.35	-830134	4	Vasilikos, Perifereia Stereas Elladas, Greece	GR	GR63	16722	38.9667	23.35	-830134	20171106014500	http://www.hellenicshippingnews.com/cyprus-the-new-energy-gate-of-europe/
704186779	20171106	201711	2017	2017.8384	ISR	ISRAEL	ISR								CYP	NICOSIA	CYP								1	046	046	04	1	7.0	2	1	2	1.46886016451234	4	Vasilikos, Perifereia Stereas Elladas, Greece	GR	GR63	16722	38.9667	23.35	-830134	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20171106014500	http://www.hellenicshippingnews.com/cyprus-the-new-energy-gate-of-europe/
704186780	20171106	201711	2017	2017.8384	ISR	ISRAEL	ISR								CYP	NICOSIA	CYP								1	046	046	04	1	7.0	2	1	2	1.46886016451234	1	Cyprus	CY	CY		35	33	CY	4	Vasilikos, Perifereia Stereas Elladas, Greece	GR	GR63	16722	38.9667	23.35	-830134	4	Vasilikos, Perifereia Stereas Elladas, Greece	GR	GR63	16722	38.9667	23.35	-830134	20171106014500	http://www.hellenicshippingnews.com/cyprus-the-new-energy-gate-of-europe/
704186781	20171106	201711	2017	2017.8384	ISR	ISRAEL	ISR								CYP	NICOSIA	CYP								1	046	046	04	1	7.0	6	1	6	1.46886016451234	1	Israel	IS	IS		31.5	34.75	IS	4	Vasilikos, Perifereia Stereas Elladas, Greece	GR	GR63	16722	38.9667	23.35	-830134	4	Vasilikos, Perifereia Stereas Elladas, Greece	GR	GR63	16722	38.9667	23.35	-830134	20171106014500	http://www.hellenicshippingnews.com/cyprus-the-new-energy-gate-of-europe/
704186782	20171106	201711	2017	2017.8384	ISR	ISRAEL	ISR								GOV	PRESIDENT						GOV			0	040	040	04	1	1.0	2	1	2	-0.13966480446927	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	1	Russia	RS	RS		60	100	RS	20171106014500	https://www.nbcnews.com/news/us-news/papadopoulos-repeatedly-represented-trump-campaign-record-shows-n817421?cid=public-rss_20171106
704186783	20171106	201711	2017	2017.8384	ISR	ISRAELI	ISR								GOV	PRESIDENT						GOV			0	040	040	04	1	1.0	2	1	2	-0.13966480446927	1	Russia	RS	RS		60	100	RS	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Russia	RS	RS		60	100	RS	20171106014500	https://www.nbcnews.com/news/us-news/papadopoulos-repeatedly-represented-trump-campaign-record-shows-n817421?cid=public-rss_20171106
704186784	20171106	201711	2017	2017.8384	ISR	ISRAEL	ISR								ISRGOV	BINYAMIN NETANYAHU	ISR					GOV			0	043	043	04	1	2.8	10	1	10	-7.92079207920793	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171106014500	http://www.israelnationalnews.com/News/News.aspx/237687
704186785	20171106	201711	2017	2017.8384	ISR	ISRAEL	ISR								ISRMED	JERUSALEM POST	ISR					MED			0	010	010	01	1	0.0	1	1	1	-0.13966480446927	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20171106014500	https://www.nbcnews.com/news/us-news/papadopoulos-repeatedly-represented-trump-campaign-record-shows-n817421?cid=public-rss_20171106
704186786	20171106	201711	2017	2017.8384	ISR	ISRAEL	ISR								UAF	FIGHTER						UAF			1	042	042	04	1	1.9	5	1	5	0	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171106014500	http://www.southcoasttoday.com/news/20171105/living-connections-author-recounts-piecing-together-significant-family-film-of-1938-poland
704186787	20171106	201711	2017	2017.8384	ISR	ISRAEL	ISR								UAF	FIGHTER						UAF			1	190	190	19	4	-10.0	1	1	1	0	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	4	Nasielsk, Mazowieckie, Poland	PL	PL78	24443	52.5908	20.8032	-517913	20171106014500	http://www.southcoasttoday.com/news/20171105/living-connections-author-recounts-piecing-together-significant-family-film-of-1938-poland
704186788	20171106	201711	2017	2017.8384	ISRGOV	BINYAMIN NETANYAHU	ISR					GOV			ISR	ISRAEL	ISR								0	042	042	04	1	1.9	10	1	10	-7.92079207920793	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171106014500	http://www.israelnationalnews.com/News/News.aspx/237687
704186789	20171106	201711	2017	2017.8384	ISRMED	JERUSALEM POST	ISR					MED													0	010	010	01	1	0.0	1	1	1	-0.13966480446927	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	0								4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20171106014500	https://www.nbcnews.com/news/us-news/papadopoulos-repeatedly-represented-trump-campaign-record-shows-n817421?cid=public-rss_20171106
704186790	20171106	201711	2017	2017.8384	ITA	ROME	ITA																		1	020	020	02	1	3.0	10	1	10	-3.1591737545565	1	Poland	PL	PL		52	20	PL	0								1	Poland	PL	PL		52	20	PL	20171106014500	http://www.internationallawoffice.com/Newsletters/Company-Commercial/Poland/Kubas-Kos-Gakowski/Have-we-already-concluded-an-agreement
704186791	20171106	201711	2017	2017.8384	ITA	ITALY	ITA																		0	070	070	07	2	7.0	4	1	4	-0.677966101694916	1	Italy	IT	IT		42.833333	12.833333	IT	0								1	Italy	IT	IT		42.833333	12.833333	IT	20171106014500	http://www.hellenicshippingnews.com/ecb-says-not-its-call-to-publish-content-of-draghis-meetings-with-financiers/
704186792	20171106	201711	2017	2017.8384	ITA	ROME	ITA																		1	100	100	10	3	-5.0	10	1	10	-3.1591737545565	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	0								4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20171106014500	http://www.internationallawoffice.com/Newsletters/Company-Commercial/Poland/Kubas-Kos-Gakowski/Have-we-already-concluded-an-agreement
704186793	20171106	201711	2017	2017.8384	ITA	ITALIAN	ITA																		0	1821	182	18	4	-9.0	1	1	1	-4.6448087431694	1	France	FR	FR		46	2	FR	0								1	France	FR	FR		46	2	FR	20171106014500	https://www.independent.ie/world-news/north-america/nypd-says-rape-claim-is-credible-36290641.html
704186794	20171106	201711	2017	2017.8384	ITA	ITALIAN	ITA								USA	UNITED STATES	USA								0	1821	182	18	4	-9.0	6	1	6	-4.6448087431694	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171106014500	https://www.independent.ie/world-news/north-america/nypd-says-rape-claim-is-credible-36290641.html
704186795	20171106	201711	2017	2017.8384	JEW	JEWISH				JEW															0	012	012	01	1	-0.4	3	1	3	1.91637630662021	4	Simferopol, Krym, Avtonomna Respublika, Ukraine	UP	UP11	28553	44.9572	34.1108	-1054041	0								4	Simferopol, Krym, Avtonomna Respublika, Ukraine	UP	UP11	28553	44.9572	34.1108	-1054041	20171106014500	http://jewishbreakingnews.com/2017/11/05/marc-chagalls-belarus-hometown-celebrates-first-synagogue-opening-in-a-century/
704186796	20171106	201711	2017	2017.8384	JEW	JEWISH				JEW															0	012	012	01	1	-0.4	1	1	1	1.91637630662021	4	Simferopol, Krym, Avtonomna Respublika, Ukraine	UP	UP11	28553	44.9572	34.1108	-1054041	0								1	Russia	RS	RS		60	100	RS	20171106014500	http://jewishbreakingnews.com/2017/11/05/marc-chagalls-belarus-hometown-celebrates-first-synagogue-opening-in-a-century/
704186797	20171106	201711	2017	2017.8384	JEW	JEWISH				JEW															0	012	012	01	1	-0.4	1	1	1	1.91637630662021	1	Russia	RS	RS		60	100	RS	0								1	Russia	RS	RS		60	100	RS	20171106014500	http://jewishbreakingnews.com/2017/11/05/marc-chagalls-belarus-hometown-celebrates-first-synagogue-opening-in-a-century/
704186798	20171106	201711	2017	2017.8384	JEW	JEWISH				JEW					USA	NEW YORK	USA								1	010	010	01	1	0.0	8	1	8	3.71567043618739	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171106014500	http://forward.com/food/386814/the-10-best-jewish-vegan-restaurants/
704186799	20171106	201711	2017	2017.8384	JEWCVL	JEWISH				JEW		CVL			JEW	RABBI				JEW					1	051	051	05	1	3.4	7	1	7	1.91637630662021	4	Simferopol, Krym, Avtonomna Respublika, Ukraine	UP	UP11	28553	44.9572	34.1108	-1054041	1	Russia	RS	RS		60	100	RS	4	Simferopol, Krym, Avtonomna Respublika, Ukraine	UP	UP11	28553	44.9572	34.1108	-1054041	20171106014500	http://jewishbreakingnews.com/2017/11/05/marc-chagalls-belarus-hometown-celebrates-first-synagogue-opening-in-a-century/
704186800	20171106	201711	2017	2017.8384	JEWCVL	JEWISH				JEW		CVL			JEW	RABBI				JEW					1	051	051	05	1	3.4	1	1	1	1.91637630662021	1	France	FR	FR		46	2	FR	1	United States	US	US		39.828175	-98.5795	US	1	France	FR	FR		46	2	FR	20171106014500	http://jewishbreakingnews.com/2017/11/05/marc-chagalls-belarus-hometown-celebrates-first-synagogue-opening-in-a-century/
704186801	20171106	201711	2017	2017.8384	JPN	JAPAN	JPN																		0	020	020	02	1	3.0	4	1	4	1.50709219858156	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	0								4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20171106014500	http://www.nippon.com/en/column/g00377/
704186802	20171106	201711	2017	2017.8384	JPN	JAPAN	JPN																		0	051	051	05	1	3.4	4	1	4	-0.22222222222222	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	0								2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20171106014500	https://www.nbcnews.com/politics/white-house/trump-starts-asia-trip-setting-expectations-putin-meeting-n817626?cid=public-rss_20171106
704186803	20171106	201711	2017	2017.8384	JPN	JAPAN	JPN																		0	051	051	05	1	3.4	1	1	1	-0.22222222222222	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	0								1	Russia	RS	RS		60	100	RS	20171106014500	https://www.nbcnews.com/politics/white-house/trump-starts-asia-trip-setting-expectations-putin-meeting-n817626?cid=public-rss_20171106
704186804	20171106	201711	2017	2017.8384	JPN	JAPAN	JPN																		0	051	051	05	1	3.4	3	1	3	-0.22222222222222	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	0								2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20171106014500	https://www.nbcnews.com/politics/white-house/trump-starts-asia-trip-setting-expectations-putin-meeting-n817626?cid=public-rss_20171106
704186805	20171106	201711	2017	2017.8384	JPN	JAPAN	JPN																		0	051	051	05	1	3.4	2	1	2	-0.22222222222222	1	Russia	RS	RS		60	100	RS	0								2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20171106014500	https://www.nbcnews.com/politics/white-house/trump-starts-asia-trip-setting-expectations-putin-meeting-n817626?cid=public-rss_20171106
704186806	20171106	201711	2017	2017.8384	JPN	JAPAN	JPN																		1	090	090	09	2	-2.0	1	1	1	-3.75	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171106014500	http://www.ntd.tv/2017/11/05/trump-responds-to-texas-shooting-from-japan/
704186807	20171106	201711	2017	2017.8384	JPN	JAPAN	JPN																		1	090	090	09	2	-2.0	2	1	2	-3.75	1	Japan	JA	JA		36	138	JA	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171106014500	http://www.ntd.tv/2017/11/05/trump-responds-to-texas-shooting-from-japan/
704186808	20171106	201711	2017	2017.8384	JPN	JAPANESE	JPN																		1	111	111	11	3	-2.0	8	1	8	0.687285223367702	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	0								4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20171106014500	http://www.straitstimes.com/lifestyle/japanese-confectionary-brand-morozoff-returns-to-singapore
704186809	20171106	201711	2017	2017.8384	JPN	JAPAN	JPN								BUS	BUSINESS						BUS			0	043	043	04	1	2.8	6	1	6	0.687285223367702	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20171106014500	http://www.straitstimes.com/lifestyle/japanese-confectionary-brand-morozoff-returns-to-singapore
704186810	20171106	201711	2017	2017.8384	JPN	JAPAN	JPN								GOV	GOVERNOR						GOV			0	040	040	04	1	1.0	2	1	2	-5.7915057915058	1	Japan	JA	JA		36	138	JA	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171106014500	http://www.townsvillebulletin.com.au/news/breaking-news/multiple-victims-at-texas-church-shooting/news-story/45df196af677c90d3187cf8e7d338803?nk=8a8a9c254d98562bc39f5bc3795faee7-1509931902
704186811	20171106	201711	2017	2017.8384	JPN	TOKYO	JPN								GOV	EMPEROR						GOV			0	043	043	04	1	2.8	2	1	2	1.50709219858156	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171106014500	http://www.nippon.com/en/column/g00377/
704186812	20171106	201711	2017	2017.8384	JPN	JAPAN	JPN								GOV	PRESIDENT						GOV			0	111	111	11	3	-2.0	8	1	8	-4.53421269579555	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20171106014500	http://www.localsyr.com/news/national/update-texas-governor-says-26-people-were-killed-in-church-shooting/851599159
704186813	20171106	201711	2017	2017.8384	JPN	JAPANESE	JPN								JPNCVL	JAPANESE	JPN					CVL			1	040	040	04	1	1.0	4	1	4	1.14155251141553	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20171106014500	http://english.donga.com/Home/3/all/26/1117881/1
704186814	20171106	201711	2017	2017.8384	JPN	JAPANESE	JPN								JPNCVL	JAPAN	JPN					CVL			1	040	040	04	1	1.0	1	1	1	1.14155251141553	1	India	IN	IN		20	77	IN	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171106014500	http://english.donga.com/Home/3/all/26/1117881/1
704186815	20171106	201711	2017	2017.8384	JPN	JAPANESE	JPN								JPNGOV	JAPAN	JPN					GOV			1	062	062	06	2	7.4	1	1	1	1.50709219858156	4	Meiji, Hokkaido, Japan	JA	JA12	34181	44.0667	144.25	-236083	4	Meiji, Hokkaido, Japan	JA	JA12	34181	44.0667	144.25	-236083	4	Meiji, Hokkaido, Japan	JA	JA12	34181	44.0667	144.25	-236083	20171106014500	http://www.nippon.com/en/column/g00377/
704186816	20171106	201711	2017	2017.8384	JPN	JAPAN	JPN								JPNGOV	JAPAN	JPN					GOV			0	111	111	11	3	-2.0	2	1	2	-4.53421269579555	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20171106014500	http://www.localsyr.com/news/national/update-texas-governor-says-26-people-were-killed-in-church-shooting/851599159
704186817	20171106	201711	2017	2017.8384	JPN	TOKYO	JPN								KEN	NAIROBI	KEN								1	042	042	04	1	1.9	3	1	3	1.14155251141553	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20171106014500	http://english.donga.com/Home/3/all/26/1117881/1
704186818	20171106	201711	2017	2017.8384	JPN	JAPAN	JPN								KOR	SOUTH KOREA	KOR								1	036	036	03	1	4.0	6	1	6	1.02040816326531	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	1	South Korea	KS	KS		37	127.5	KS	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20171106014500	http://world.kbs.co.kr/special/northkorea/contents/news/news_view.htm?No=49758&lang=e
704186819	20171106	201711	2017	2017.8384	JPN	JAPAN	JPN								KOR	SOUTH KOREA	KOR								1	043	043	04	1	2.8	6	1	6	1.02040816326531	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	1	South Korea	KS	KS		37	127.5	KS	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20171106014500	http://world.kbs.co.kr/special/northkorea/contents/news/news_view.htm?No=49758&lang=e
704186820	20171106	201711	2017	2017.8384	JPN	JAPAN	JPN								PRK	N. KOREA	PRK								1	036	036	03	1	4.0	4	1	4	1.02040816326531	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	1	South Korea	KS	KS		37	127.5	KS	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20171106014500	http://world.kbs.co.kr/special/northkorea/contents/news/news_view.htm?No=49758&lang=e
704186821	20171106	201711	2017	2017.8384	JPN	JAPAN	JPN								PRK	N. KOREA	PRK								1	043	043	04	1	2.8	4	1	4	1.02040816326531	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	1	South Korea	KS	KS		37	127.5	KS	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20171106014500	http://world.kbs.co.kr/special/northkorea/contents/news/news_view.htm?No=49758&lang=e
704186822	20171106	201711	2017	2017.8384	JPN	JAPANESE	JPN								RUS	RUSSIA	RUS								1	046	046	04	1	7.0	2	1	2	1.50709219858156	4	Meiji, Hokkaido, Japan	JA	JA12	34181	44.0667	144.25	-236083	4	Meiji, Hokkaido, Japan	JA	JA12	34181	44.0667	144.25	-236083	4	Meiji, Hokkaido, Japan	JA	JA12	34181	44.0667	144.25	-236083	20171106014500	http://www.nippon.com/en/column/g00377/
