704011645	20171105	201711	2017	2017.8356	MNCDEU	DEUTSCHE BANK	DEU					MNC			GOV	PREMIER						GOV			1	010	010	01	1	0.0	10	1	10	0.2808988764045	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171105050000	http://bangaloreweekly.com/2017-11-04-jefferies-group-upgrades-premier-oil-plc-pmo-to-buy/
704011646	20171105	201711	2017	2017.8356	MNCGBR	BARCLAYS PLC	GBR					MNC			GOV	PREMIER						GOV			1	010	010	01	1	0.0	10	1	10	0.2808988764045	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171105050000	http://bangaloreweekly.com/2017-11-04-jefferies-group-upgrades-premier-oil-plc-pmo-to-buy/
704011647	20171105	201711	2017	2017.8356	MOS	ISLAMIC				MOS					GOV	GOVERNMENT						GOV			1	020	020	02	1	3.0	10	1	10	0.26246719160105	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20171105050000	Shamshad TV, Kabul/BBC Monitoring/(c) BBC
704011648	20171105	201711	2017	2017.8356	MOSSUN	SUNNI				MOS	SUN				GOV	GOVERNMENT						GOV			1	043	043	04	1	2.8	8	1	8	-5.61797752808989	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20171105050000	http://www.dnaindia.com/world/report-lebanese-pm-saad-al-hariri-resigns-attacking-iran-and-hezbollah-2557802
704011649	20171105	201711	2017	2017.8356	MOSSUN	SUNNI				MOS	SUN				GOV	GOVERNMENT						GOV			1	043	043	04	1	2.8	2	1	2	-5.61797752808989	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20171105050000	http://www.dnaindia.com/world/report-lebanese-pm-saad-al-hariri-resigns-attacking-iran-and-hezbollah-2557802
704011650	20171105	201711	2017	2017.8356	MYS	MALAYSIA	MYS								COP	POLICE						COP			0	020	020	02	1	3.0	2	1	2	-5.26315789473684	4	Selangor, Selangor, Malaysia	MY	MY12	18585	3.35	101.25	-2405315	4	Selangor, Selangor, Malaysia	MY	MY12	18585	3.35	101.25	-2405315	4	Selangor, Selangor, Malaysia	MY	MY12	18585	3.35	101.25	-2405315	20171105050000	http://www.freemalaysiatoday.com/category/nation/2017/11/05/datuk-seri-to-be-charged-with-drug-offence/
704011651	20171105	201711	2017	2017.8356	MYS	MALAYSIA	MYS								CRM	CRIMINAL						CRM			0	090	090	09	2	-2.0	2	1	2	-5.26315789473684	4	Selangor, Selangor, Malaysia	MY	MY12	18585	3.35	101.25	-2405315	4	Selangor, Selangor, Malaysia	MY	MY12	18585	3.35	101.25	-2405315	4	Selangor, Selangor, Malaysia	MY	MY12	18585	3.35	101.25	-2405315	20171105050000	http://www.freemalaysiatoday.com/category/nation/2017/11/05/datuk-seri-to-be-charged-with-drug-offence/
704011652	20171105	201711	2017	2017.8356	MYSCOP	MALAYSIA	MYS					COP			MYS	MALAYSIA	MYS								1	173	173	17	4	-5.0	2	1	2	-5.26315789473684	4	Selangor, Selangor, Malaysia	MY	MY12	18585	3.35	101.25	-2405315	4	Selangor, Selangor, Malaysia	MY	MY12	18585	3.35	101.25	-2405315	4	Selangor, Selangor, Malaysia	MY	MY12	18585	3.35	101.25	-2405315	20171105050000	http://www.freemalaysiatoday.com/category/nation/2017/11/05/datuk-seri-to-be-charged-with-drug-offence/
704011653	20171105	201711	2017	2017.8356	MYSCOP	MALAYSIA	MYS					COP			SAUGOV	ABDULLAH	SAU					GOV			1	173	173	17	4	-5.0	2	1	2	-5.26315789473684	4	Selangor, Selangor, Malaysia	MY	MY12	18585	3.35	101.25	-2405315	4	Selangor, Selangor, Malaysia	MY	MY12	18585	3.35	101.25	-2405315	4	Selangor, Selangor, Malaysia	MY	MY12	18585	3.35	101.25	-2405315	20171105050000	http://www.freemalaysiatoday.com/category/nation/2017/11/05/datuk-seri-to-be-charged-with-drug-offence/
704011654	20171105	201711	2017	2017.8356	NGA	NIGERIA	NGA																		0	046	046	04	1	7.0	8	1	8	0.0856898029134499	4	Tinubu, Lagos, Nigeria	NI	NI05	191300	6.51667	3.36667	-2027738	0								4	Tinubu, Lagos, Nigeria	NI	NI05	191300	6.51667	3.36667	-2027738	20171105050000	http://sunnewsonline.com/2019-buhari-will-shock-nigerians/
704011655	20171105	201711	2017	2017.8356	NGA	NIGERIA	NGA																		0	120	120	12	3	-4.0	4	1	4	0.0856898029134499	4	Tinubu, Lagos, Nigeria	NI	NI05	191300	6.51667	3.36667	-2027738	0								5	Lagos State, Lagos, Nigeria	NI	NI05	22927	6.58333	3.75	-2017361	20171105050000	http://sunnewsonline.com/2019-buhari-will-shock-nigerians/
704011656	20171105	201711	2017	2017.8356	NGA	NIGERIA	NGA																		0	120	120	12	3	-4.0	4	1	4	0.0856898029134499	4	Tinubu, Lagos, Nigeria	NI	NI05	191300	6.51667	3.36667	-2027738	0								4	Tinubu, Lagos, Nigeria	NI	NI05	191300	6.51667	3.36667	-2027738	20171105050000	http://sunnewsonline.com/2019-buhari-will-shock-nigerians/
704011657	20171105	201711	2017	2017.8356	NGA	NIGERIA	NGA																		1	128	128	12	3	-5.0	2	1	2	5.72792362768497	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	0								4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20171105050000	http://sunnewsonline.com/super-curvy-life-at-the-lagos-fashion-and-design-week/
704011658	20171105	201711	2017	2017.8356	NGA	NIGERIA	NGA								AFR	AFRICA	AFR								1	042	042	04	1	1.9	4	1	4	5.72792362768497	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20171105050000	http://sunnewsonline.com/super-curvy-life-at-the-lagos-fashion-and-design-week/
704011659	20171105	201711	2017	2017.8356	NGA	NIGERIA	NGA								AFR	AFRICA	AFR								1	051	051	05	1	3.4	4	1	4	5.72792362768497	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20171105050000	http://sunnewsonline.com/super-curvy-life-at-the-lagos-fashion-and-design-week/
704011660	20171105	201711	2017	2017.8356	NGA	NIGERIA	NGA								AFR	AFRICA	AFR								1	128	128	12	3	-5.0	2	1	2	5.72792362768497	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20171105050000	http://sunnewsonline.com/super-curvy-life-at-the-lagos-fashion-and-design-week/
704011661	20171105	201711	2017	2017.8356	NGA	NIGERIA	NGA								GOV	PRESIDENT						GOV			0	010	010	01	1	0.0	6	1	6	0.0856898029134499	4	Tinubu, Lagos, Nigeria	NI	NI05	191300	6.51667	3.36667	-2027738	4	Tinubu, Lagos, Nigeria	NI	NI05	191300	6.51667	3.36667	-2027738	4	Tinubu, Lagos, Nigeria	NI	NI05	191300	6.51667	3.36667	-2027738	20171105050000	http://sunnewsonline.com/2019-buhari-will-shock-nigerians/
704011662	20171105	201711	2017	2017.8356	NGA	NIGERIAN	NGA								GOV	GOVERNMENT						GOV			1	114	114	11	3	-2.0	8	1	8	-4.59770114942529	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20171105050000	http://www.businessdayonline.com/borrowing-plan-%E2%80%8Eof-nigeria-time-plant/
704011663	20171105	201711	2017	2017.8356	NGAELI	LAGOS	NGA					ELI			MED	CORRESPONDENT						MED			0	010	010	01	1	0.0	6	1	6	0.0856898029134499	5	Lagos State, Lagos, Nigeria	NI	NI05	22927	6.58333	3.75	-2017361	5	Lagos State, Lagos, Nigeria	NI	NI05	22927	6.58333	3.75	-2017361	5	Lagos State, Lagos, Nigeria	NI	NI05	22927	6.58333	3.75	-2017361	20171105050000	http://sunnewsonline.com/2019-buhari-will-shock-nigerians/
704011664	20171105	201711	2017	2017.8356	NGAGOV	NIGERIA	NGA					GOV			MED	CORRESPONDENT						MED			0	013	013	01	1	0.4	2	1	2	0.0856898029134499	5	Lagos State, Lagos, Nigeria	NI	NI05	22927	6.58333	3.75	-2017361	5	Lagos State, Lagos, Nigeria	NI	NI05	22927	6.58333	3.75	-2017361	5	Lagos State, Lagos, Nigeria	NI	NI05	22927	6.58333	3.75	-2017361	20171105050000	http://sunnewsonline.com/2019-buhari-will-shock-nigerians/
704011665	20171105	201711	2017	2017.8356	NGAGOV	NIGERIA	NGA					GOV			MED	CORRESPONDENT						MED			0	013	013	01	1	0.4	2	1	2	0.0856898029134499	4	Tinubu, Lagos, Nigeria	NI	NI05	191300	6.51667	3.36667	-2027738	4	Tinubu, Lagos, Nigeria	NI	NI05	191300	6.51667	3.36667	-2027738	4	Tinubu, Lagos, Nigeria	NI	NI05	191300	6.51667	3.36667	-2027738	20171105050000	http://sunnewsonline.com/2019-buhari-will-shock-nigerians/
704011666	20171105	201711	2017	2017.8356	NGOUSAJEW	AMIT	USA			JEW		NGO			IND	GUJARAT	IND								0	010	010	01	1	0.0	8	1	8	-2.275600505689	4	Haryana, Haryana, India	IN	IN10	17660	29.6161	76.9806	6210381	4	Haryana, Haryana, India	IN	IN10	17660	29.6161	76.9806	6210381	4	Haryana, Haryana, India	IN	IN10	17660	29.6161	76.9806	6210381	20171105050000	http://www.moneycontrol.com/news/business/news-live-govt-says-aadhaar-exposes-50m-ghost-accounts-35m-fake-lpg-connections-2429367.html
704011667	20171105	201711	2017	2017.8356	NPL	NEPAL	NPL																		1	020	020	02	1	3.0	2	1	2	-6.38766519823789	1	Bangladesh	BG	BG		24	90	BG	0								1	Bangladesh	BG	BG		24	90	BG	20171105050000	https://thehimalayantimes.com/kathmandu/challenges-faced-by-female-journalists-discussed/
704011668	20171105	201711	2017	2017.8356	NPL	RASUWA	NPL																		1	080	080	08	2	5.0	5	1	5	0.26525198938992	4	Rasuwa, Nepal (general), Nepal	NP	NP00	22351	28.2812	85.3898	-1022531	0								4	Rasuwa, Nepal (general), Nepal	NP	NP00	22351	28.2812	85.3898	-1022531	20171105050000	http://kathmandupost.ekantipur.com/news/2017-11-05/districts-asked-for-poll-supply-plan.html
704011669	20171105	201711	2017	2017.8356	NPL	NEPAL	NPL																		1	110	110	11	3	-2.0	4	1	4	-0.311526479750778	1	Nepal	NP	NP		28	84	NP	0								1	Nepal	NP	NP		28	84	NP	20171105050000	https://thehimalayantimes.com/nepal/only-5-5-per-cent-female-candidates-in-kavre/
704011670	20171105	201711	2017	2017.8356	NPL	NEPAL	NPL								MED	JOURNALIST						MED			1	020	020	02	1	3.0	2	1	2	-6.38766519823789	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20171105050000	https://thehimalayantimes.com/kathmandu/challenges-faced-by-female-journalists-discussed/
704011671	20171105	201711	2017	2017.8356	NPL	CHITWAN	NPL								mdi	MADI			mdi						0	046	046	04	1	7.0	10	1	10	-3.32225913621263	0								0								0								20171105050000	http://kathmandupost.ekantipur.com/news/2017-11-05/guilty-of-madi-bus-ambush-should-face-legal-action-dahal.html
704011672	20171105	201711	2017	2017.8356	NZL	NEW ZEALAND	NZL								REF	ASYLUM SEEKER						REF			0	120	120	12	3	-4.0	1	1	1	-5.86510263929618	1	Nauru	NR	NR		-0.533333	166.916667	NR	1	New Zealand	NZ	NZ		-42	174	NZ	1	Nauru	NR	NR		-0.533333	166.916667	NR	20171105050000	http://www.bbc.com/news/world-australia-41874826
704011673	20171105	201711	2017	2017.8356	NZL	NEW ZEALAND	NZL								REF	ASYLUM SEEKER						REF			0	120	120	12	3	-4.0	1	1	1	-5.86510263929618	1	Nauru	NR	NR		-0.533333	166.916667	NR	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20171105050000	http://www.bbc.com/news/world-australia-41874826
704011674	20171105	201711	2017	2017.8356	NZL	NEW ZEALAND	NZL								REF	ASYLUM SEEKER						REF			0	120	120	12	3	-4.0	3	1	3	-5.86510263929618	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20171105050000	http://www.bbc.com/news/world-australia-41874826
704011675	20171105	201711	2017	2017.8356	OPP	THE OPPOSITION						OPP													0	042	042	04	1	1.9	3	1	3	-5.09461426491994	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	0								4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171105050000	https://www.thelocal.es/20171105/analysis-how-ousted-catalan-leader-carles-puigdemont-became-spains-most-wanted
704011676	20171105	201711	2017	2017.8356	OPP	THE OPPOSITION						OPP			ESP	SPAIN	ESP								0	043	043	04	1	2.8	2	1	2	-5.09461426491994	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171105050000	https://www.thelocal.es/20171105/analysis-how-ousted-catalan-leader-carles-puigdemont-became-spains-most-wanted
704011677	20171105	201711	2017	2017.8356	OPP	PRISONER						OPP			USA	UNITED STATES	USA								1	190	190	19	4	-10.0	4	1	4	-6.08272506082725	3	Provincetown, Massachusetts, United States	US	USMA	MA001	42.0584	-70.1786	616639	3	Provincetown, Massachusetts, United States	US	USMA	MA001	42.0584	-70.1786	616639	3	Provincetown, Massachusetts, United States	US	USMA	MA001	42.0584	-70.1786	616639	20171105050000	http://www.capecodtoday.com/article/2017/11/05/2228-November-5-1778-British-man-war-shipwrecked-Provincetown
704011678	20171105	201711	2017	2017.8356	PAK	ISLAMABAD	PAK																		0	043	043	04	1	2.8	10	1	10	0.13586956521739	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20171105050000	https://tribune.com.pk/story/1550273/1-efforts-afoot-reunite-sharif-brothers/
704011679	20171105	201711	2017	2017.8356	PAK	ISLAMABAD	PAK																		1	110	110	11	3	-2.0	4	1	4	0.13586956521739	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171105050000	https://tribune.com.pk/story/1550273/1-efforts-afoot-reunite-sharif-brothers/
704011680	20171105	201711	2017	2017.8356	PAK	ISLAMABAD	PAK																		1	110	110	11	3	-2.0	6	1	6	0.13586956521739	4	Mian Sahib, Sindh, Pakistan	PK	PK05	23690	28.1531	68.6421	-2769091	0								4	Mian Sahib, Sindh, Pakistan	PK	PK05	23690	28.1531	68.6421	-2769091	20171105050000	https://tribune.com.pk/story/1550273/1-efforts-afoot-reunite-sharif-brothers/
704011681	20171105	201711	2017	2017.8356	PAK	PAKISTAN	PAK								GBR	LONDON	GBR								1	036	036	03	1	4.0	2	1	2	0.13586956521739	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171105050000	https://tribune.com.pk/story/1550273/1-efforts-afoot-reunite-sharif-brothers/
704011682	20171105	201711	2017	2017.8356	PAK	PAKISTAN	PAK								GBR	LONDON	GBR								1	036	036	03	1	4.0	8	1	8	0.13586956521739	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20171105050000	https://tribune.com.pk/story/1550273/1-efforts-afoot-reunite-sharif-brothers/
704011683	20171105	201711	2017	2017.8356	PAK	PAKISTAN	PAK								GBR	LONDON	GBR								1	043	043	04	1	2.8	2	1	2	0.13586956521739	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171105050000	https://tribune.com.pk/story/1550273/1-efforts-afoot-reunite-sharif-brothers/
704011684	20171105	201711	2017	2017.8356	PAK	ISLAMABAD	PAK								GBR	LONDON	GBR								1	043	043	04	1	2.8	8	1	8	0.13586956521739	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20171105050000	https://tribune.com.pk/story/1550273/1-efforts-afoot-reunite-sharif-brothers/
704011685	20171105	201711	2017	2017.8356	PAK	PAKISTAN	PAK								JUD	JUDICIARY						JUD			0	043	043	04	1	2.8	10	1	10	0.13586956521739	4	Mian Sahib, Sindh, Pakistan	PK	PK05	23690	28.1531	68.6421	-2769091	4	Mian Sahib, Sindh, Pakistan	PK	PK05	23690	28.1531	68.6421	-2769091	4	Mian Sahib, Sindh, Pakistan	PK	PK05	23690	28.1531	68.6421	-2769091	20171105050000	https://tribune.com.pk/story/1550273/1-efforts-afoot-reunite-sharif-brothers/
704011686	20171105	201711	2017	2017.8356	PAK	PAKISTAN	PAK								USAELI	SUSAN E. RICE	USA					ELI			1	020	020	02	1	3.0	1	1	1	1.60857908847185	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	1	Russia	RS	RS		60	100	RS	20171105050000	http://freerepublic.com/focus/f-backroom/3601810/posts
704011687	20171105	201711	2017	2017.8356	PAKELI	PAKISTAN	PAK					ELI			USAELI	SUSAN E. RICE	USA					ELI			1	020	020	02	1	3.0	1	1	1	1.60857908847185	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20171105050000	http://freerepublic.com/focus/f-backroom/3601810/posts
704011688	20171105	201711	2017	2017.8356	PHL	PHILIPPINE	PHL																		1	023	023	02	1	3.4	6	1	6	-0.54347826086957	4	Malaca, Pangasinan, Philippines	RP	RP51	24225	15.8334	120.378	-2436250	0								4	Malaca, Pangasinan, Philippines	RP	RP51	24225	15.8334	120.378	-2436250	20171105050000	https://www.rappler.com/nation/187380-malacanang-seeks-catholic-church-help-vs-drugs
704011689	20171105	201711	2017	2017.8356	PHL	PHILIPPINE	PHL																		0	040	040	04	1	1.0	4	1	4	-2.71317829457364	4	Tandang Sora, Quezon City, Philippines	RP	RPF2	24210	14.6785	121.042	419529	0								4	Tandang Sora, Quezon City, Philippines	RP	RPF2	24210	14.6785	121.042	419529	20171105050000	https://www.rappler.com/rappler-blogs/187325-transparency-covering-philippine-church-catholic-iglesia-ni-cristo
704011690	20171105	201711	2017	2017.8356	PHL	PHILIPPINE	PHL								USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	4.52488687782805	4	Pampanga, Davao City, Philippines	RP	RPC3	24267	7.11	125.649	-2443766	4	Pampanga, Davao City, Philippines	RP	RPC3	24267	7.11	125.649	-2443766	4	Pampanga, Davao City, Philippines	RP	RPC3	24267	7.11	125.649	-2443766	20171105050000	http://www.bernama.com/bernama/v8/wn/newsworld.php?id=1407297
704011691	20171105	201711	2017	2017.8356	PHL	MANILA	PHL								USAGOV	UNITED STATES	USA					GOV			1	036	036	03	1	4.0	3	1	3	4.52488687782805	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20171105050000	http://www.bernama.com/bernama/v8/wn/newsworld.php?id=1407297
704011692	20171105	201711	2017	2017.8356	PHL	PHILIPPINE	PHL								USAGOV	THE WHITE HOUSE	USA					GOV			1	042	042	04	1	1.9	1	1	1	4.52488687782805	4	Pampanga, Davao City, Philippines	RP	RPC3	24267	7.11	125.649	-2443766	4	Pampanga, Davao City, Philippines	RP	RPC3	24267	7.11	125.649	-2443766	4	Pampanga, Davao City, Philippines	RP	RPC3	24267	7.11	125.649	-2443766	20171105050000	http://www.bernama.com/bernama/v8/wn/newsworld.php?id=1407297
704011693	20171105	201711	2017	2017.8356	PHLELI	JOSEPH ESTRADA	PHL					ELI			CHRCTH	CATHOLIC				CHR	CTH				1	012	012	01	1	-0.4	5	1	5	-2.71317829457364	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20171105050000	https://www.rappler.com/rappler-blogs/187325-transparency-covering-philippine-church-catholic-iglesia-ni-cristo
704011694	20171105	201711	2017	2017.8356	PNG	MANUS	PNG																		1	043	043	04	1	2.8	2	1	2	-5.86510263929618	4	Manus Island, Manus, Papua New Guinea	PP	PP13	18585	-2.0729	146.937	-2194904	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171105050000	http://www.bbc.com/news/world-australia-41874826
704011695	20171105	201711	2017	2017.8356	PNG	MANUS	PNG																		1	043	043	04	1	2.8	8	1	8	-5.86510263929618	4	Manus Island, Manus, Papua New Guinea	PP	PP13	18585	-2.0729	146.937	-2194904	0								4	Manus Island, Manus, Papua New Guinea	PP	PP13	18585	-2.0729	146.937	-2194904	20171105050000	http://www.bbc.com/news/world-australia-41874826
704011696	20171105	201711	2017	2017.8356	PRK	PYONGYANG	PRK																		0	010	010	01	1	0.0	2	1	2	-4.38892640108035	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	0								1	United States	US	US		39.828175	-98.5795	US	20171105050000	http://www.borderlessnewsonline.com/north-korea-kidnapped-people-world/
704011697	20171105	201711	2017	2017.8356	PRK	NORTH KOREAN	PRK																		0	012	012	01	1	-0.4	3	1	3	-1.24688279301745	4	Khorramshahr, Khuzestan, Iran	IR	IR15	36787	30.4397	48.1664	-3071225	0								4	Khorramshahr, Khuzestan, Iran	IR	IR15	36787	30.4397	48.1664	-3071225	20171105050000	https://besacenter.org/perspectives-papers/north-korea-icbm/
